,hs9,hs9_name
7122,410530112,-_Other
7123,410530200,2_Other
7124,410621000,In_the_wet_state_(including_wet-blue)
7125,410622111,-_For_the_Pooled_Quota
7126,410622112,-_Other
7127,410622200,2_Other
7128,410631000,In_the_wet_state_(including_wet-blue)
7129,410632100,1_Dyed_or_coloured
7130,410632200,2_Other
7131,410640111,--_Of_alligators_or_crocodiles
7132,410640112,--_Other
7133,410640114,-_Other
7134,410640211,-_Of_alligators_or_crocodiles
7135,410640212,-_Other
7136,410640214,B_Other
7137,410640221,--_Of_alligators_or_crocodiles
7138,410640222,--_Other
7139,410640224,-_Other
7140,410691010,-_Of_ostriches
7141,410691090,-_Other
7142,410692110,-_Of_ostriches
7143,410692190,-_Other
7144,410692210,-_Of_ostriches
7145,410692290,-_Other
7146,410711100,1_Of_parchment-dressed
7147,410711211,--_For_the_Pooled_Quota_(Second_Category)
7148,410711212,--_Other
7149,410711213,--_For_the_Pooled_Quota_(Second_Category)
7150,410711219,--_Other
7151,410711221,-_For_the_Pooled_Quota_(First_Category)
7152,410711222,-_Other
7153,410712100,1_Of_parchment-dressed
7154,410712211,--_For_the_Pooled_Quota_(Second_Category)
7155,410712212,--_Other
7156,410712213,--_For_the_Pooled_Quota_(Second_Category)
7157,410712219,--_Other
7158,410712221,-_For_the_Pooled_Quota_(First_Category)
7159,410712222,-_Other
7160,410719100,1_Of_parchment-dressed
7161,410719211,-_For_the_Pooled_Quota_(Second_Category)
7162,410719212,-_Other
7163,410719221,-_For_the_Pooled_Quota_(First_Category)
7164,410719222,-_Other
7165,410791100,1_Of_parchment-dressed
7166,410791211,--_For_the_Pooled_Quota_(Second_Category)
7167,410791212,--_Other
7168,410791213,--_For_the_Pooled_Quota_(Second_Category)
7169,410791219,--_Other
7170,410791221,-_For_the_Pooled_Quota_(First_Category)
7171,410791222,-_Other
7172,410792100,1_Of_parchment-dressed
7173,410792211,--_For_the_Pooled_Quota_(Second_Category)
7174,410792212,--_Other
7175,410792213,--_For_the_Pooled_Quota_(Second_Category)
7176,410792219,--_Other
7177,410792221,-_For_the_Pooled_Quota_(First_Category)
7178,410792222,-_Other
7179,410799100,1_Of_parchment-dressed
7180,410799211,-_For_the_Pooled_Quota_(Second_Category)
7181,410799212,-_Other
7182,410799221,-_For_the_Pooled_Quota_(First_Category)
7183,410799222,-_Other
7184,411200100,1_Of_parchment-dressed
7185,411200211,-_For_the_Pooled_Quota
7186,411200212,-_Other
7187,411200220,(2)Other
7188,411310100,1_Of_parchment-dressed
7189,411310211,-_For_the_Pooled_Quota
7190,411310212,-_Other
7191,411310220,(2)Other
7192,411320100,1_Of_parchment-dressed
7193,411320210,(1)　Dyed__coloured__stamped_or_embossed
7194,411320220,(2)　Other
7195,411330100,1_Of_parchment-dressed
7196,411330211,-_Of_alligators_or_crocodiles
7197,411330212,-_Other
7198,411330221,-_Of_turtles_and_tortoise
7199,411330222,-_Other
7200,411330213,--_Of_alligators_or_crocodiles
7201,411330219,--_Other
7202,411330223,--_Of_turtles_and_tortoise
7203,411330229,--_Other
7204,411390100,1_Of_parchment-dressed
7205,411390211,-_Of_ostriches
7206,411390212,-_Other
7207,411390221,-_Of_ostriches
7208,411390222,-_Other
7209,411410000,Chamois_(including_combination_chamois)_leather
7210,411420010,1Metallised_leather
7211,411420090,2_Other
7212,411510000,Composition_leather_with_a_basis_of_leather_or_leather_fibre__in_slabs__sheets_or_strip__whether_or_not_in_rolls
7213,411520000,Parings_and_other_waste_of_leather_or_of_composition_leather__not_suitable_for_the_manufacture_of_leather_articles;_leather_dust__powder_and_flour
7214,420100000,Saddlery_and_harness_for_any_animal_(including_traces__leads__knee_pads__muzzles__saddle_cloths__saddle_bags__dog_coats_and_the_like)__of_any_material.
7215,420211100,1_Vanity-cases__combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semiprecious_stones__pearls__coral__elephants'_tusks_or_Bekko__more_than_6_000_yen/piece_in_value_for_customs_duty
7216,420211200,2_Other
7217,420212100,1_Vanity-cases__combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semiprecious_stones__pearls__coral__elephants'_tusks_or_Bekko__more_than_6_000_yen/piece_in_value_for_customs_duty
7218,420212210,(1)With_outer_surface_of_plastic_sheeting_or_textile_materials
7219,420212220,(2)Other
7220,420219000,Other
7221,420221110,(1)Of_leather
7222,420221120,(2)Other
7223,420221210,(1)Of_leather
7224,420221220,(2)Other
7225,420222100,1_Combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semi-precious_stones__pearls__coral__elephants'_tusks_or_Bekko__more_than_6_000_yen/piece_in_value_for_customs_duty
7226,420222200,2_Other
7227,420229000,Other
7228,420231100,1_Wallets_and_purses__combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semi-precious_stones__pearls__coral__elephants'_tusks_or_Bekko__more_than_6_000_yen/piece_in_value_for_customs_duty
7229,420231200,2_Other
7230,420232100,1_Wallets_and_purses__combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semi-precious_stones__pearls__coral__elephants'_tusks_or_Bekko__more_than_6_000_yen/piece_in_value_for_customs_duty
7231,420232200,2_Other
7232,420239000,Other
7233,420291000,With_outer_surface_of_leather_or_of_composition_leather
7234,420292000,With_outer_surface_of_plastic_sheeting_or_of_textile_materials
7235,420299020,1_Of_wood
7236,420299010,2_Of_ivory__of_bone__of_tortoise-shell__of_horn__of_antlers__of_coral__of_mother-of-pearl_or_of_other_animal_carving_material
7237,420299090,3_Other
7238,420310100,1_Trimmed_with_furskin_or_combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semi-precious_stones__pearls__coral__elephants'_tusks_or_Bekko
7239,420310200,2_Other
7240,420321100,1_Containing_furskin_or_combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semi-precious_stones__pearls__coral__elephants'_tusks_or_Bekko
7241,420321210,-_In_baseball
7242,420321290,-_Other
7243,420329110,-_Of_leather
7244,420329190,-_Of_composition_leather
7245,420329200,2_Other
7246,420330100,1_Trimmed_with_furskin_or_combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semi-precious_stones__pearls__coral__elephants'_tusks_or_Bekko
7247,420330200,2_Other
7248,420340100,1_Trimmed_with_furskin_or_combined_or_trimmed_with_precious_metal__metal_clad_with_precious_metal__metal_plated_with_precious_metal__precious_stones__semi-precious_stones__pearls__coral__elephants'_tusks_or_Bekko
7249,420340200,2_Other
7250,420500110,(1)Belts_and_beltings__combing_leathers_and_intergill-leathers
7251,420500190,(2)Other
7252,420500900,2_Other
7253,420600000,Articles_of_gut_(other_than_silk_-worm_gut)__of_goldbeater's_skin__of_bladders_or_of_tendons.
7254,430110000,Of_mink__whole__with_or_without_head__tail_or_paws
7255,430130000,Of_lamb__the_following_:_Astrakhan__Broadtail__Caracul__Persian_and_similar_lamb__Indian__Chinese__Mongolian_or_Tibetan_lamb__whole__with_or_without_head__tail_or_paws
7256,430160000,Of_fox__whole__with_or_without_head__tail_or_paws
7257,430180010,-_Of_goats_or_rabbit
7258,430180090,-_Other
7259,430190220,1_of_mink
7260,430190210,-_Of_rabbit
7261,430190100,-_Of_lamb_or_goat
7262,430190300,-_Other
7263,430211000,Of_mink
7264,430219011,-_Of_sheep__goat__rabbit_or_hare
7265,430219020,-_Of_fox
7266,430219090,-_Other
7267,430220010,-_Of_sheep__goat__rabbit_or_hare
7268,430220090,-_Other
7269,430230014,-_Of_sheep__goat__rabbit_or_hare
7270,430230013,-_Of_mink
7271,430230019,-_Other
7272,430230024,-_Of_sheep__goat__rabbit_or_hare
7273,430230029,-_Other
7274,430310011,--_Of_furskin_of_sheep_or_goat
7275,430310012,--_Of_furskin_of_rabbit_or_hare
7276,430310013,--_Of_furskin_of_mink
7277,430310014,--_Of_furskin_of_fox
7278,430310019,--_Other
7279,430310091,--_Of_furskin_of_sheep__goat__rabbit_or_hare
7280,430310099,--_Other
7281,430390010,-_Of_furskin_of_sheep__goat__rabbit_or_hare
7282,430390090,-_Other
7283,430400000,Artificial_fur_and_articles_thereof.
7284,440110000,Fuel_wood__in_logs__in_billets__in_twigs__in_faggots_or_in_similar_forms
7285,440121000,Coniferous
7286,440122000,Non-coniferous
7287,440131000,Wood_pellets
7288,440139000,Other
7289,440210000,Of_bamboo
7290,440290010,-_Coconut_shell_charcoal
7291,440290091,--_Moulded_pieces_or_shapes
7292,440290092,--_In_powder_form_or_granule_form
7293,440290099,--_Other
7294,440310100,-_Coniferous
7295,440310210,--_Of_Kiri_(Paulownia_spp.)
7296,440310220,--_Of_Dipterocarpaceae
7297,440310230,--_Other
7298,440320100,-_Of_Pinus_spp.
7299,440320200,-_Of_Sitka_spruce
7300,440320300,-_Of_genus_Abies_and_genus_Picea__excluding_sitka_spruce
7301,440320400,-_Of_genus_Larix
7302,440320500,-_Of_white_cedar__yellow_cedar_and_other_genus_Chamaecyparis
7303,440320600,-_Of_hemlock_and_other_genus_Tsuga
7304,440320700,-_Of_red_cedar_and_other_genus_Thuja
7305,440320800,-_Of_Douglas_fir_and_other_genus_Pseudotsuga
7306,440320900,-_Other
7307,440341000,Dark_Red_Meranti__Light_Red_Meranti_and_Meranti_Bakau
7308,440349100,-_White_Lauan__White_Meranti__White_Seraya__Yellow_Meranti_and_Alan
7309,440349211,---_Roughly_squared_or_half_squared
7310,440349219,---_Other
7311,440349291,---_Of_teak
7312,440349292,---_Of_ramin
7313,440349299,---_Other
7314,440349300,-_Okoume__Obeche__Sapelli__Sipo__Acajou_d'Afrique__Makore_and_Iroko
7315,440349600,-_Other
7316,440391000,Of_oak_(Quercus_spp.)
7317,440392000,Of_beech_(Fagus_spp.)
7318,440399100,1_Of_Kiri_(Paulownia_spp.)__excluding_roughly_squared_or_half_squared
7319,440399910,-_Of_Kiri_(Paulownia_spp.)
7320,440399920,-_Of_Dipterocarpaceae
7321,440399990,-_Other
7322,440410100,1_Split_poles__piles__pickets_and_stakes__and_hoopwood
7323,440410210,2_Wooden_sticks
7324,440410290,3_Other
7325,440420100,1_Split_poles__piles__pickets_and_stakes__and_hoopwood
7326,440420210,2_Wooden_sticks
7327,440420290,3_Other
7328,440500000,Wood_wool;_wood_flour.
7329,440610000,Not_impregnated
7330,440690000,Other
7331,440710110,(1)Planed_or_sanded
7332,440710121,A_Of_Pinus_spp.
7333,440710129,B_Other
7334,440710210,(1)Planed_or_sanded
7335,440710290,(2)Other
7336,440710310,-_Of_incense_cedar
7337,440710321,---_Of_Pinus_spp.__genus_Abies__or_genus_Picea__more_than_160_mm_in_thickness
7338,440710322,---_Of_hemlock_and_other_genus_Tsuga
7339,440710323,---_Of_douglas_fir_and_other_genus_Pseudotsuga
7340,440710329,---_Other
7341,440710330,---_Of_Pinus_spp.
7342,440710341,----_Not_more_than_160_mm_in_thickness
7343,440710349,----_More_than_160_mm_in_thickness
7344,440710350,---_Of_genus_Abies_and_genus_Picea
7345,440710361,----_Not_more_than_160_mm_in_thickness
7346,440710369,----_More_than_160_mm_in_thickness
7347,440710371,----_Not_more_than_160_mm_in_thickness
7348,440710379,----_More_than_160_mm_in_thickness
7349,440710381,----_Not_more_than_160_mm_in_thickness
7350,440710389,----_More_than_160_mm_in_thickness
7351,440710391,----_Not_more_than_160_mm_in_thickness
7352,440710399,----_More_than_160_mm_in_thickness
7353,440721000,Mahogany_(Swietenia_spp.)
7354,440722000,Virola__Imbuia_and_Balsa
7355,440725010,-_Planed_or_sanded
7356,440725090,-_Other
7357,440726010,-_Planed_or_sanded
7358,440726090,-_Other
7359,440727000,Sapelli
7360,440728000,Iroko
7361,440729110,-_Planed_or_sanded
7362,440729190,-_Other
7363,440729215,-_Of_teak
7364,440729291,--_Of_ramin
7365,440729299,--_Other
7366,440791000,Of_oak_(Quercus_spp.)
7367,440792000,Of_beech_(Fagus_spp.)
7368,440793000,Of_maple_(Acer_spp.)
7369,440794000,Of_cherry_(Prunus_spp.)
7370,440795000,Of_ash_(Fraxinus_spp.)
7371,440799310,-_Planed_or_sanded
7372,440799390,-_Other
7373,440799100,-_Of_Tsuge_or_boxwood__Tagayasan_(Cassia_siamea)__red_sandalwood__rosewood_or_ebony_wood
7374,440799200,-_Of_Kiri(Paulownia_spp.)
7375,440799400,-_Of_lignum_vitae
7376,440799500,-_Other
7377,440810010,1_Of_incense_cedar_(of_a_length_not_exceeding_20_cm_and_of_a_width_not_exceeding_8_cm)
7378,440810110,A_Laminated_lumber
7379,440810190,B_Other
7380,440810210,-_Sheets_for_plywood
7381,440810290,-_Other
7382,440831110,(1)Laminated_lumber
7383,440831190,(2)Other
7384,440831210,-_Sheets_for_plywood
7385,440831290,-_Other
7386,440839110,A_Laminated_lumber
7387,440839120,B_Other
7388,440839190,(2)Other
7389,440839200,2_Of_Jelutong__not_more_than_20_cm_in_length_and_not_more_than_8_cm_in_width
7390,440839510,A_Laminated_lumber
7391,440839520,B_Other
7392,440839590,(2)Other
7393,440839410,A_Laminated_lumber
7394,440839420,B_Other
7395,440839910,-_Sheets_for_plywood
7396,440839990,-_Other
7397,440890110,A_Laminated_lumber
7398,440890120,B_Other
7399,440890190,(2)Other
7400,440890510,A_Laminated_lumber
7401,440890520,B_Other
7402,440890610,-_Sheets_for_plywood
7403,440890690,-_Other
7404,440910100,1_Drawn_wood
7405,440910200,2_Beadings_and_mouldings
7406,440910310,(1)Of_Pinus_spp.__Abies_spp.(other_than_California_red_fir__grand_fir__noble_fir_and_pacific_silver_fir)__Picea_spp.(other_than_Sitka_spruce)_and_Larix_spp.__not_more_than_160_mm_in_thickness
7407,440910320,(2)Other
7408,440921100,1_Drawn_wood
7409,440921200,2_Beadings_and_mouldings
7410,440921900,3_Other
7411,440929100,1_Drawn_wood
7412,440929200,2_Beadings_and_mouldings
7413,440929910,(1)Of_Dipterocarpaceae
7414,440929991,-_Of_Kwarin__Tsuge_or_boxwood__Tagayasan_(Cassia_siamea)__red_sandalwood__rosewood_or_ebony_wood
7415,440929992,-_Of_Kiri(Paulownia_spp.)
7416,440929999,-_Other
7417,441011110,-_Unworked_or_not_further_worked_than_sanded
7418,441011120,-_Surface-covered_with_melamine-impregnated_paper
7419,441011190,-_Other
7420,441011900,2_Other
7421,441012110,-_Unworked_or_not_further_worked_than_sanded
7422,441012190,-_Other
7423,441012900,2_Other
7424,441019100,1_In_sheets_or_in_boards
7425,441019900,2_Other
7426,441090100,1_In_sheets_or_in_boards
7427,441090900,2_Other
7428,441112100,1_Of_a_density_exceeding_0.8_g/cm3
7429,441112200,2_Of_a_density_not_exceeding_0.8_g/cm3
7430,441113100,1_Of_a_density_exceeding_0.8_g/cm3
7431,441113200,2_Of_a_density_not_exceeding_0.8_g/cm3
7432,441114100,1_Of_a_density_exceeding_0.8_g/cm3
7433,441114200,2_Of_a_density_not_exceeding_0.8_g/cm3
7434,441192000,Of_a_density_exceeding_0.8_g/cm3
7435,441193000,Of_a_density_exceeding_0.5_g/cm3_but_not_exceeding_0.8_g/cm3
7436,441194000,Of_a_density_not_exceeding_0.5_g/cm3
7437,441210111,(a)Tangued__grooved_or_similarly_works_on_one_or_both_sides
7438,441210119,(b)Other
7439,441210191,(a)Less_than_6mm_in_thickness
7440,441210199,(b)Other
7441,441210211,(a)_Tangued__grooved_or_similarly_works_on_one_or_both_sides
7442,441210219,(b)_Other
7443,441210291,(a)_Less_than_6_mm_in_thickness
7444,441210299,(b)_Other
7445,441210910,(1)_Laminated_lumber
7446,441210990,(2)_Other
7447,441231111,(1)_Tangued__grooved_or_similarly_works_on_one_or_both_sides
7448,441231191,(2)_Other
7449,441231911,-_Less_than_3_mm_in_thickness
7450,441231921,-_Less_than_6_mm_but_not_less_than_3_mm_in_thickness
7451,441231931,-_Less_than_12_mm_but_not_less_than_6_mm_in_thickness
7452,441231941,-_Less_than_24_mm_but_not_less_than_12_mm_in_thickness
7453,441231951,-_Not_less_than_24_mm_in_thickness
7454,441231119,(1)_Tangued__grooved_or_similarly_works_on_one_or_both_sides
7455,441231199,(2)_Other
7456,441231919,-_Less_than_3_mm_in_thickness
7457,441231929,-_Less_than_6_mm_but_not_less_than_3_mm_in_thickness
7458,441231939,-_Less_than_12_mm_but_not_less_than_6_mm_in_thickness
7459,441231949,-_Less_than_24_mm_but_not_less_than_12_mm_in_thickness
7460,441231959,-_Not_less_than_24_mm_in_thickness
7461,441232110,(1)_Tangued__grooved_or_similarly_works_on_one_or_both_sides
7462,441232190,(2)_Other
7463,441232911,-_Less_than_3_mm_in_thickness
7464,441232912,-_Less_than_6_mm_but_not_less_than_3_mm_in_thickness
7465,441232991,-_Less_than_12_mm_but_not_less_than_6_mm_in_thickness
7466,441232992,-_Less_than_24_mm_but_not_less_than_12_mm_in_thickness
7467,441232993,-_Not_less_than_24_mm_in_thickness
7468,441239110,(1)_Tangued__grooved_or_similarly_works_on_one_or_both_sides
7469,441239190,(2)_Other
7470,441239910,(1)_Less_than_6_mm_in_thickness
7471,441239991,-_Less_than_12_mm_but_not_less_than_6_mm_in_thickness
7472,441239992,-_Not_less_than_12_mm_in_thickness
7473,441294110,-_With_at_least_one_ply_of_tropical_wood_specified_in_Subheading_Note_2_to_this_Chapter
7474,441294190,-_Other
7475,441294900,2_Other
7476,441299110,-_With_at_least_one_ply_of_tropical_wood_specified_in_Subheading_Note_2_to_this_Chapter
7477,441299120,-_Other__with_at_least_one_outer_ply_of_non-coniferous_wood
7478,441299190,-_Other
7479,441299910,-_With_at_least_one_ply_of_tropical_wood_specified_in_Subheading_Note_2_to_this_Chapter
7480,441299920,-_Other__with_at_least_one_outer_ply_of_non-coniferous_wood
7481,441299990,-_Other
7482,441300000,Densified_wood__in_blocks__plates__strips_or_profile_shapes.
7483,441400000,Wooden_frames_for_paintings__photographs__mirrors_or_similar_objects.
7484,441510000,Cases__boxes__crates__drums_and_similar_packings;_cable_-drums
7485,441520000,Pallets__box_pallets_and_other_load_boards;_pallet_collars
7486,441600000,Casks__barrels__vats__tubs_and_other_coopers'_products_and_parts_thereof__of_wood__including_staves.
7487,441700010,1_Boot_or_shoe_lasts_and_trees
7488,441700020,2_Other
7489,441810000,Windows__French-windows_and_their_frames
7490,441820000,Doors_and_their_frames_and_thresholds
7491,441840000,Shuttering_for_concrete_constructional_work
7492,441850000,Shingles_and_shakes
7493,441860000,Posts_and_beams
7494,441871000,For_mosaic_floors
7495,441872000,Other__multilayer
7496,441879000,Other
7497,441890100,1_Cellular_wood_panels
7498,441890210,(1)_Tategu_(door__window_sash_and_the_like)__and_Tokobashira
7499,441890221,-_Transom
7500,441890223,-_Other_flooring_panels_and_panels_other_than_assembled_flooring_panels
7501,441890231,---_With_a_shorter_side_(width)_of_cross-section_of_not_less_than_15_cm_in_length_and_with_a_cross-sectional_area_of_not_less_than_300_cm2;_of_non-rectangular_and_non-square_cross-section
7502,441890232,---_With_a_short_side_(width)_of_cross-section_of_not_less_than_7.5_cm_in_length_and_with_a_long_side_(depth)_of_cross-section_of_not_less_than_15_cm_in_length_(other_than_those_of_4418.90-231)
7503,441890233,---_Other
7504,441890229,--_Other
7505,441900110,-_Of_bamboo
7506,441900190,-_Other
7507,441900900,2_Other
7508,442010000,Statuettes_and_other_ornaments__of_wood
7509,442090010,1_Wood_marquetry_or_inlaid_wood
7510,442090090,2_Other
7511,442110000,Clothes_hangers
7512,442190100,1_Kushi_of_bamboo
7513,442190200,2_Match_splints
7514,442190910,(1)_Of_Kwarin__Tsuge_or_boxwood__Tagayasan_(Cassia_siamea)___red_sandal_wood__rosewood_or_ebony_wood__excluding_ebony_wood_with_white_streaks
7515,442190920,-_Fans_and_hand_screens__nonmechanical;_frames_and_handles_thereof_and_parts_of_such_frames_and_handles
7516,442190991,--_Of_those_obtained_by_splicing_wood_sawn_lengthwise__whether_or_not_end-jointed
7517,442190999,--_Other
7518,450110000,Natural_cork__raw_or_simply_prepared
7519,450190000,Other
7520,450200000,Natural_cork__debacked_or_roughly_squared__or_in_rectangular_(including_square)_blocks__plates__sheets_or_strip_(including_sharp-edged_blanks_for_corks_or_stoppers).
7521,450310000,Corks_and_stoppers
7522,450390000,Other
7523,450410000,Blocks__plates__sheets_and_strip;_tiles_of_any_shape;_solid_cylinders__including_discs
7524,450490000,Other
7525,460121000,Of_bamboo
7526,460122000,Of_rattan
7527,460129100,1_Of_Igusa_(Juncus_effusus)_or_of_Shichitoi_(Cyperus_tegetiformis)
7528,460129910,-_Screens___not_less_than_80_cm_in_width
7529,460129990,-_Other
7530,460192000,Of_bamboo
7531,460193000,Of_rattan
7532,460194100,1_Mushiro__Komo_and_rushmats
7533,460194210,-_Straw_braid
7534,460194290,-_Other
7535,460194911,-_Tatami_facing
7536,460194919,-_Other
7537,460194990,(2)Other
7538,460199100,1_Plaits_and_similar_products_of_plaiting_materials__whether_or_not_assembled_into_strips
7539,460199200,2_Other
7540,460211100,1_Fans_and_handscreens__and_parts_thereof
7541,460211900,2_Other
7542,460212000,Of_rattan
7543,460219100,1_Straw_envelopes_for_bottles
7544,460219910,-_Tatamidoko
7545,460219991,--_Tatami__of_the_thickness_not_less_than_8mm__of_the_surface_area_less_than_1㎡_and_containing_tatami_facing_of_Igusa(Juncus_effusus)_or_of_Shiｃhitoi(Cyperus_tegetiformis)
7546,460219999,--_Other
7547,460290010,1_Fans_and_hand-screens__non-mechanical;_frames_and_handles_thereof_and_parts_of_such_frames_and_handles
7548,460290020,2_Other
7549,470100010,-_Unbleached
7550,470100090,-_Semi-bleached_or_bleached
7551,470200010,-_Sulphite_pulp
7552,470200090,-_Other
7553,470311000,Coniferous
7554,470319000,Non-coniferous
7555,470321000,Coniferous
7556,470329000,Non-coniferous
7557,470411000,Coniferous
7558,470419000,Non-coniferous
7559,470421000,Coniferous
7560,470429000,Non-coniferous
7561,470500000,Wood_pulp_obtained_by_a_combination_of_mechanical_and_chemical_pulping_processes.
7562,470610000,Cotton_linters_pulp
7563,470620000,Pulps_of_fibres_derived_from_recovered_(waste_and_scrap)_paper_or_paperboard
7564,470630000,Other__of_bamboo
7565,470691000,Mechanical
7566,470692000,Chemical
7567,470693000,Obtained_by_a_combination_of_mechanical_and_chemical_processes
7568,470710010,-_Of_corrugated_paper
7569,470710090,-_Other
7570,470720000,Other_paper_or_paperboard_made_mainly_of_bleached_chemical_pulp__not_coloured_in_the_mass
7571,470730010,-_Of_newspapers
7572,470730090,-_Other
7573,470790000,Other__including_unsorted_waste_and_scrap
7574,480100011,--_Of_a_width_exceeding_161_cm
7575,480100019,--_Of_a_width_not_exceeding_161_cm
7576,480100090,-_Other
7577,480210000,Hand-made_paper_and_paperboard
7578,480220000,Paper_and_paperboard_of_a_kind_used_as_a_base_for_photo-sensitive__heat-sensitive_or_electro-sensitive_paper_or_paperboard
7579,480240000,Wallpaper_base
7580,480254000,Weighing_less_than_40_g/m2
7581,480255000,Weighing_40_g/m2_or_more_but_not_more_than_150_g/m2__in_rolls
7582,480256000,Weighing_40_g/m2_or_more_but_not_more_than_150_g/m2__in_sheets_with_one_side_not_exceeding_435_mm_and_the_other_side_not_exceeding_297_mm_in_the_unfolded_state
7583,480257000,Other__weighing_40_g/m2_or_more_but_not_more_than_150_g/m2
7584,480258000,Weighing_more_than_150_g/m2
7585,480261100,1_Carbonising_base_paper
7586,480261900,2_Other
7587,480262100,1_Carbonising_base_paper
7588,480262900,2_Other
7589,480269100,1_Carbonising_base_paper
7590,480269900,2_Other
7591,480300000,Toilet_or_facial_tissue_stock__towel_or_napkin_stock_and_similar_paper_of_a_kind_used_for_household_or_sanitary_purposes__cellulose_wadding_and_webs_of_cellulose_fibres__whether_or_not_creped__crinkled__embossed__perforated__surface_-coloured__surface-decorated_or_printed__in_rolls_or_sheets.
7592,480411010,1_Weighing_not_more_than_300_g/m2
7593,480411020,2_Other
7594,480419010,1_Weighing_not_more_than_300_g/m2
7595,480419020,2_Other
7596,480421000,Unbleached
7597,480429000,Other
7598,480431000,Unbleached
7599,480439000,Other
7600,480441000,Unbleached
7601,480442000,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process
7602,480449000,Other
7603,480451010,1_Weighing_not_more_than_300_g/m2
7604,480451020,2_Other
7605,480452010,1_Weighing_not_more_than_300_g/m2
7606,480452020,2_Other
7607,480459010,1_Weighing_not_more_than_300_g/m2
7608,480459020,2_Other
7609,480511000,Semi-chemical_fluting_paper
7610,480512000,Straw_fluting_paper
7611,480519000,Other
7612,480524000,Weighing_150_g/m2_or_less
7613,480525000,Weighing_more_than_150_g/m2
7614,480530000,Sulphite_wrapping_paper
7615,480540010,1_In_rolls__weighing_more_than_130_g/m2
7616,480540020,2_Other
7617,480550010,1_In_rolls__weighing_more_than_130_g/m2
7618,480550020,2_Other
7619,480591000,Weighing_150_g/m2_or_less
7620,480592000,Weighing_more_than_150_g/m2_but_less_than_225_g/m2
7621,480593000,Weighing_225_g/m2_or_more
7622,480610000,Vegetable_parchment
7623,480620000,Greaseproof_papers
7624,480630000,Tracing_papers
7625,480640000,Glassine_and_other_glazed_transparent_or_translucent_papers
7626,480700000,Composite_paper_and_paperboard_(made_by_sticking_flat_layers_of_paper_or_paperboard_together_with_an_adhesive)__not_surface-coated_or_impregnated__whether_or_not_internally_reinforced__in_rolls_or_sheets.
7627,480810000,Corrugated_paper_and_paperboard__whether_or_not_perforated
7628,480840000,Kraft_paper__creped_or_crinkled__whether_or_not_embossed_or_perforated
7629,480890000,Other
7630,480920000,Self-copy_paper
7631,480990100,1_Carbon_paper
7632,480990900,2_Other
7633,481013000,In_rolls
7634,481014000,In_sheets_with_one_side_not_exceeding_435_mm_and_the_other_side_not_exceeding_297_mm_in_the_unfolded_state
7635,481019000,Other
7636,481022000,Light-weight_coated_paper
7637,481029010,1_More_than_10_%_by_weight_of_the_total_fibre_content_consists_of_those_obtained_by_a_mechanical_process
7638,481029020,2_Other
7639,481031000,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process__and_weighing_150_g/m2_or_less
7640,481032000,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process__and_weighing_more_than_150_g/m2
7641,481039000,Other
7642,481092000,Multi-ply
7643,481099000,Other
7644,481110000,Tarred__bituminised_or_asphalted_paper_and_paperboard
7645,481141000,Self-adhesive
7646,481149000,Other
7647,481151010,-_For_milk_carton
7648,481151090,-_Other
7649,481159010,-_For_milk_carton
7650,481159090,-_Other
7651,481160010,1_Waxed__paraffined_or_oiled_paper_and_paperboard
7652,481160020,2_Other
7653,481190100,-_Thermal_paper
7654,481190900,-_Other
7655,481200000,Filter_blocks__slabs_and_plates__of_paper_pulp.
7656,481310000,In_the_form_of_booklets_or_tubes
7657,481320000,In_rolls_of_a_width_not_exceeding_5_cm
7658,481390000,Other
7659,481420000,Wallpaper_and_similar_wall_coverings__consisting_of_paper_coated_or_covered__on_the_face_side__with_a_grained__embossed__coloured__design-printed_or_otherwise_decorated_layer_of_plastics
7660,481490000,Other
7661,481620000,Self-copy_paper
7662,481690000,Other
7663,481710000,Envelopes
7664,481720000,Letter_cards__plain_postcards_and_correspondence_cards
7665,481730000,Boxes__pouches__wallets_and_writing_compendiums__of_paper_or_paperboard__containing_an_assortment_of_paper_stationery
7666,481810000,Toilet_paper
7667,481820100,-_Cleansing_or_facial_tissues
