,hs6,hs6_name
2701,310210,Urea__whether_or_not_in_aqueous_solution
2702,310221,Ammonium_sulphate
2703,310229,Other
2704,310230,Ammonium_nitrate__whether_or_not_in_aqueous_solution
2705,310240,Mixtures_of_ammonium_nitrate_with_calcium_carbonate_or_other_inorganic_non-fertilising_substances
2706,310250,Sodium_nitrate
2707,310260,Double_salts_and_mixtures_of_calcium_nitrate_and_ammonium_nitrate
2708,310280,Mixtures_of_urea_and_ammonium_nitrate_in_aqueous_or_ammoniacal_solution
2709,310290,Other__including_mixtures_not_specified_in_the_foregoing_subheadings
2710,310310,Superphosphates
2711,310390,Other
2712,310420,Potassium_chloride
2713,310490,Other
2714,310510,Goods_of_this_Chapter_in_tablets_or_similar_forms_or_in_packages_of_a_gross_weight_not_exceeding_10_kg
2715,310520,Mineral_or_chemical_fertilisers_containing_the_three_fertilising_elements_nitrogen__phosphorus_and_potassium
2716,310530,Diammonium_hydrogenorthophosphate_(diammonium_phosphate)
2717,310540,Ammonium_dihydrogenorthophosphate_(monoammonium_phosphate)_and_mixtures_thereof_with_diammonium_hydrogenorthophosphate_(diammonium_phosphate)
2718,310551,Containing_nitrates_and_phosphates
2719,310559,Other
2720,310560,Mineral_or_chemical_fertilisers_containing_the_two_fertilising
2721,310590,Other
2722,320110,Quebracho_extract
2723,320120,Wattle_extract
2724,320210,Synthetic_organic_tanning_substances
2725,320290,Other
2726,320411,Disperse_dyes_and_preparations_based_thereon
2727,320413,Basic_dyes_and_preparations_based_thereon
2728,320414,Direct_dyes_and_preparations_based_thereon
2729,320415,Vat_dyes_(including_those_usable_in_that_state_as_pigments)_and_preparations_based_thereon
2730,320416,Reactive_dyes_and_preparations_based_thereon
2731,320420,Synthetic_organic_products_of_a_kind_used_as_fluorescent_brightening_agents
2732,320490,Other
2733,320500,Colour_lakes;_preparations_as_specified_in_Note_3_to_this_Chapter_based_on_colour_lakes.
2734,320611,Containing_80_%_or_more_by_weight_of_titanium_dioxide_calculated_on_the_dry_matter
2735,320619,Other
2736,320620,Pigments_and_preparations_based_on_chromium_compounds
2737,320650,Inorganic_products_of_a_kind_used_as_luminophores
2738,320710,Prepared_pigments__prepared_opacifiers__prepared_colours_and_similar_preparations
2739,320720,Vitrifiable_enamels_and_glazes__engobes_(slips)_and_similar_preparations
2740,320730,Liquid_lustres_and_similar_preparations
2741,320740,Glass_frit_and_other_glass__in_the_form_of_powder__granules_or_flakes
2742,320810,Based_on_polyesters
2743,320820,Based_on_acrylic_or_vinyl_polymers
2744,320910,Based_on_acrylic_or_vinyl_polymers
2745,320990,Other
2746,321100,Prepared_driers.
2747,321210,Stamping_foils
2748,321310,Colours_in_sets
2749,321390,Other
2750,321410,Glaziers'_putty__grafting_putty__resin_cements__caulking
2751,321490,Other
2752,321511,Black
2753,321519,Other
2754,321590,Other
2755,330112,Of_orange
2756,330113,Of_lemon
2757,330124,Of_peppermint_(Mentha_piperita)
2758,330130,Resinoids
2759,330190,Other
2760,330290,Other
2761,330300,Perfumes_and_toilet_waters.
2762,330410,Lip_make-up_preparations
2763,330420,Eye_make-up_preparations
2764,330430,Manicure_or_pedicure_preparations
2765,330510,Shampoos
2766,330520,Preparations_for_permanent_waving_or_straightening
2767,330530,Hair_lacquers
2768,330590,Other
2769,330610,Dentifrices
2770,330620,Yarn_used_to_clean_between_the_teeth_(dental_floss)
2771,330690,Other
2772,330710,Pre-shave__shaving_or_after-shave_preparations
2773,330720,Personal_deodorants_and_antiperspirants
2774,330730,Perfumed_bath_salts_and_other_bath_preparations
2775,330741,“Agarbatti”_and_other_odoriferous_preparations_which_operate_by_burning
2776,330749,Other
2777,340111,For_toilet_use_(including_medicated_products)
2778,340130,Organic_surface-active_products_and_preparations_for_washing_the_skin__in_the_form_of_liquid_or_cream_and_put_up_for_retail_sale__whether_or_not_containing_soap
2779,340211,Anionic
2780,340212,Cationic
2781,340213,Non-ionic
2782,340219,Other
2783,340311,Preparations_for_the_treatment_of_textile_materials__leather__furskins_or_other_materials
2784,340391,Preparations_for_the_treatment_of_textile_materials__leather__furskins_or_other_materials
2785,340399,Other
2786,340420,Of_poly(oxyethylene)_(polyethylene_glycol)
2787,340510,Polishes__creams_and_similar_preparations_for_footwear_or_leather
2788,340520,Polishes__creams_and_similar_preparations_for_the_maintenance_of_wooden_furniture__floors_or_other_woodwork
2789,340530,Polishes_and_similar_preparations_for_coachwork__other_than_metal_polishes
2790,340540,Scouring_pastes_and_powders_and_other_scouring_preparations
2791,340590,Other
2792,340600,Candles__tapers_and_the_like.
2793,340700,Modelling_pastes__including_those_put_up_for_children's_amusement;_preparations_known_as_“dental_wax”_or_as_“dental_impression_compounds”__put_up_in_sets__in_packings_for_retail_sale_or_in_plates__horseshoe_shapes__sticks_or_similar_forms;_other_preparations_for_use_in_dentistry__with_a_basis_of_plaster_(of_calcined_gypsum_or_calcium_sulphate).
2794,350110,Casein
2795,350190,Other
2796,350211,Dried
2797,350219,Other
2798,350220,Milk_albumin__including_concentrates_of_two_or_more_whey_proteins
2799,350290,Other
2800,350520,Glues
2801,350610,Products_suitable_for_use_as_glues_or_adhesives__put_up_for_retail_sale_as_glues_or_adhesives__not_exceeding_a_net_weight_of_1_kg
2802,350691,Adhesives_based_on_polymers_of_headings_39.01_to_39.13_or_on_rubber
2803,350699,Other
2804,350710,Rennet_and_concentrates_thereof
2805,350790,Other
2806,360100,Propellent_powders.
2807,360200,Prepared_explosives__other_than_propellent_powders.
2808,360490,Other
2809,360610,Liquid_or_liquefied-gas_fuels_in_containers_of_a_kind_used_for_filling_or_refilling_cigarette_or_similar_lighters_and_of_a_capacity_not_exceeding_300
2810,360690,Other
2811,370191,For_colour_photography_(polychrome)
2812,370199,Other
2813,370210,For_X-ray
2814,370231,For_colour_photography_(polychrome)
2815,370232,Other__with_silver_halide_emulsion
2816,370239,Other
2817,370241,Of_a_width_exceeding_610_mm_and_of_a_length_exceeding_200_m__for_colour_photography_(polychrome)
2818,370242,Of_a_width_exceeding_610_mm_and_of_a_length_exceeding_200_m__other_than_for_colour_photography
2819,370243,Of_a_width_exceeding_610_mm_and_of_a_length_not_exceeding_200_m
2820,370244,Of_a_width_exceeding_105_mm_but_not_exceeding_610_mm
2821,370252,Of_a_width_not_exceeding_16_mm
2822,370253,Of_a_width_exceeding_16_mm_but_not_exceeding_35_mm_and_of_a_length_not_exceeding_30_m__for_slides
2823,370255,Of_a_width_exceeding_16_mm_but_not_exceeding_35_mm_and_of_a_length_exceeding_30_m
2824,370256,Of_a_width_exceeding_35_mm
2825,370296,Of_a_width_not_exceeding_35_mm_and_of_a_length_not_exceeding_30_m
2826,370297,Of_a_width_not_exceeding_35_mm_and_of_a_length_exceeding_30_m
2827,370298,Of_a_width_exceeding_35_mm
2828,370320,Other__for_colour_photography_(polychrome)
2829,370390,Other
2830,370400,Photographic_plates__film__paper__paperboard_and_textiles__exposed_but_not_developed.
2831,370510,For_offset_reproduction
2832,370590,Other
2833,370610,Of_a_width_of_35_mm_or_more
2834,370690,Other
2835,370710,Sensitising_emulsions
2836,370790,Other
2837,380110,Artificial_graphite
2838,380120,Colloidal_or_semi-colloidal_graphite
2839,380130,Carbonaceous_pastes_for_electrodes_and_similar_pastes_for_furnace_linings
2840,380190,Other
2841,380210,Activated_carbon
2842,380290,Other
2843,380300,Tall_oil__whether_or_not_refined.
2844,380400,Residual_lyes_from_the_manufacture_of_wood_pulp__whether_or_not_concentrated__desugared_or_chemically_treated__including_lignin_sulphonates__but_excluding_tall_oil_of_heading_38.03.
2845,380510,Gum__wood_or_sulphate_turpentine_oils
2846,380610,Rosin_and_resin_acids
2847,380620,Salts_of_rosin__of_resin_acids_or_of_derivatives_of_rosin_or_resin_acids__other_than_salts_of_rosin_adducts
2848,380630,Ester_gums
2849,380690,Other
2850,380700,Wood_tar;_wood_tar_oils;_wood_creosote;_wood_naphtha;_vegetable_pitch;_brewers'_pitch_and_similar_preparations_based_on_rosin__resin_acids_or_on_vegetable_pitch.
2851,380850,Goods_specified_in_Subheading_Note_1_to_this_Chapter
2852,380894,Disinfectants
2853,380899,Other
2854,380910,With_a_basis_of_amylaceous_substances
2855,380992,Of_a_kind_used_in_the_paper_or_like_industries
2856,380993,Of_a_kind_used_in_the_leather_or_like_industries
2857,381010,Pickling_preparations_for_metal_surfaces;_soldering__brazing_or_welding_powders_and_pastes_consisting_of_metal_and_other_materials
2858,381090,Other
2859,381119,Other
2860,381121,Containing_petroleum_oils_or_oils_obtained_from_bituminous_minerals
2861,381129,Other
2862,381210,Prepared_rubber_accelerators
2863,381220,Compound_plasticisers_for_rubber_or_plastics
2864,381300,Preparations_and_charges_for_fire_-extinguishers;_charged_fire-extinguishing_grenades.
2865,381400,Organic_composite_solvents_and_thinners__not_elsewhere_specified_or_included;_prepared_paint_or_varnish_removers.
2866,381511,With_nickel_or_nickel_compounds_as_the_active_substance
2867,381700,Mixed_alkylbenzenes_and_mixed_alkylnaphthalenes__other_than_those_of_heading_27.07_or_29.02.
2868,381900,Hydraulic_brake_fluids_and_other_prepared_liquids_for_hydraulic_transmission__not_containing_or_containing_less_than_70_%_by_weight_of_petroleum_oils_or_oils_obtained_from_bituminous_minerals.
2869,382000,Anti-freezing_preparations_and_prepared_de-icing_fluids.
2870,382100,Prepared_culture_media_for_the_development_or_maintenance_of_micro-organisms_(including_viruses_and_the_like)_or_of_plant__human_or_animal_cells.
2871,382200,Diagnostic_or_laboratory_reagents_on_a_backing__prepared_diagnostic_or_laboratory_reagents_whether_or_not_on_a_backing__other_than_those_of_heading_30.02_or_30.06;_certified_reference_materials.
2872,382311,Stearic_acid
2873,382312,Oleic_acid
2874,382313,Tall_oil_fatty_acids
2875,382319,Other
2876,382370,Industrial_fatty_alcohols
2877,382410,Prepared_binders_for_foundry_moulds_or_cores
2878,382440,Prepared_additives_for_cements__mortars_or_concretes
2879,382450,Non-refractory_mortars_and_concretes
2880,382460,Sorbitol_other_than_that_of_subheading_2905.44
2881,382471,Containing_chlorofluorocarbons_(CFCs)__whether_or_not_containing_hydrochlorofluorocarbons_(HCFCs)__perfluorocarbons_(PFCs)_or_hydrofluorocarbons_(HFCs)
2882,382474,Containing_hydrochlorofluorocarbons_(HCFCs)__whether_or_not_containing_perfluorocarbons_(PFCs)_or_hydrofluorocarbons_(HFCs)__but_not_containing_chlorofluorocarbons_(CFCs)
2883,382479,Other
2884,382481,Containing_oxirane_(ethylene_oxide)
2885,382483,Containing_tris(2_3-dibromopropyl)_phosphate
2886,382510,Municipal_waste
2887,382549,Other
2888,382550,Wastes_of_metal_pickling_liquors__hydraulic_fluids__brake_fluids_and_anti-freeze_fluids
2889,382561,Mainly_containing_organic_constituents
2890,382569,Other
2891,382600,Biodiesel_and_mixtures_thereof__not_containing_or_containing_less_than_70_%_by_weight_of_petroleum_oils_or_oils_obtained_from_bituminous_minerals.
2892,390512,In_aqueous_dispersion
2893,390519,Other
2894,390521,In_aqueous_dispersion
2895,390529,Other
2896,390530,Poly(vinyl_alcohol)__whether_or_not_containing_unhydrolysed_acetate_groups
2897,390599,Other
2898,390710,Polyacetals
2899,390760,Poly(ethylene_terephthalate)
2900,390770,Poly(lactic_acid)
2901,390791,Unsaturated
2902,390810,Polyamide-6__-11__-12__-6_6__-6_9__-6_10_or_-6_12
2903,390910,Urea_resins;_thiourea_resins
2904,390920,Melamine_resins
2905,391211,Non-plasticised
2906,391212,Plasticised
2907,391220,Cellulose_nitrates_(including_collodions)
2908,391231,Carboxymethylcellulose_and_its_salts
2909,391239,Other
2910,391290,Other
2911,391310,Alginic_acid__its_salts_and_esters
2912,391390,Other
2913,391510,Of_polymers_of_ethylene
2914,391520,Of_polymers_of_styrene
2915,391530,Of_polymers_of_vinyl_chloride
2916,391590,Of_other_plastics
2917,391610,Of_polymers_of_ethylene
2918,391620,Of_polymers_of_vinyl_chloride
2919,391690,Of_other_plastics
2920,391721,Of_polymers_of_ethylene
2921,391722,Of_polymers_of_propylene
2922,391723,Of_polymers_of_vinyl_chloride
2923,391729,Of_other_plastics
2924,391731,Flexible_tubes__pipes_and_hoses__having_a_minimum_burst_pressure_of_27.6_MPa
2925,391733,Other__not_reinforced_or_otherwise_combined_with_other_materials__with_fittings
2926,391740,Fittings
2927,391810,Of_polymers_of_vinyl_chloride
2928,391890,Of_other_plastics
2929,392010,Of_polymers_of_ethylene
2930,392020,Of_polymers_of_propylene
2931,392030,Of_polymers_of_styrene
2932,392043,Containing_by_weight_not_less_than_6_%_of_plasticisers
2933,392049,Other
2934,392051,Of_poly(methyl_methacrylate)
2935,392059,Other
2936,392061,Of_polycarbonates
2937,392062,Of_poly(ethylene_terephthalate)
2938,392063,Of_unsaturated_polyesters
2939,392069,Of_other_polyesters
2940,392071,Of_regenerated_cellulose
2941,392073,Of_cellulose_acetate
2942,392091,Of_poly(vinyl_butyral)
2943,392092,Of_polyamides
2944,392093,Of_amino-resins
2945,392094,Of_phenolic_resins
2946,392111,Of_polymers_of_styrene
2947,392112,Of_polymers_of_vinyl_chloride
2948,392113,Of_polyurethanes
2949,392114,Of_regenerated_cellulose
2950,392210,Baths__shower-baths__sinks_and_wash-basins
2951,392220,Lavatory_seats_and_covers
2952,392290,Other
2953,392310,Boxes__cases__crates_and_similar_articles
2954,392321,Of_polymers_of_ethylene
2955,392329,Of_other_plastics
2956,392330,Carboys__bottles__flasks_and_similar_articles
2957,392340,Spools__cops__bobbins_and_similar_supports
2958,392350,Stoppers__lids__caps_and_other_closures
2959,392390,Other
2960,392410,Tableware_and_kitchenware
2961,392490,Other
2962,392510,Reservoirs__tanks__vats_and_similar_containers__of_a_capacity_exceeding_300_l
2963,392520,Doors__windows_and_their_frames_and_thresholds_for_doors
2964,392530,Shutters__blinds_(including_Venetian_blinds)_and_similar_articles_and_parts_thereof
2965,392590,Other
2966,392610,Office_or_school_supplies
2967,392620,Articles_of_apparel_and_clothing_accessories_(including_gloves__mittens_and_mitts)
2968,392630,Fittings_for_furniture__coachwork_or_the_like
2969,392640,Statuettes_and_other_ornamental_articles
2970,400110,Natural_rubber_latex__whether_or_not_pre-vulcanised
2971,400121,Smoked_sheets
2972,400122,Technically_specified_natural_rubber_(TSNR)
2973,400129,Other
2974,400130,Balata__gutta_-percha__guayule__chicle_and_similar_natural_gums
2975,400211,Latex
2976,400219,Other
2977,400220,Butadiene_rubber_(BR)
2978,400231,Isobutene-isoprene_(butyl)_rubber_(IIR)
2979,400239,Other
2980,400241,Latex
2981,400249,Other
2982,400251,Latex
2983,400259,Other
2984,400260,Isoprene_rubber_(IR)
2985,400270,Ethylene-propylene-non-conjugated_diene_rubber_(EPDM)
2986,400280,Mixtures_of_any_product_of_heading_40.01_with_any_product_of_this_heading
2987,400291,Latex
2988,400299,Other
2989,400300,Reclaimed_rubber_in_primary_forms_or_in_plates__sheets_or_strip.
2990,400400,Waste__parings_and_scrap_of_rubber_(other_than_hard_rubber)_and_powders_and_granules_obtained_therefrom.
2991,400510,Compounded_with_carbon_black_or_silica
2992,400591,Plates__sheets_and_strip
2993,400610,“Camel-back”_strips_for_retreading_rubber_tyres
2994,400690,Other
2995,400700,Vulcanised_rubber_thread_and_cord.
2996,400811,Plates__sheets_and_strip
2997,400819,Other
2998,400821,Plates__sheets_and_strip
2999,400829,Other
3000,400911,Without_fittings
3001,400921,Without_fittings
3002,401011,Reinforced_only_with_metal
3003,401012,Reinforced_only_with_textile_materials
3004,401019,Other
3005,401031,Endless_transmission_belts_of_trapezoidal_cross-section_(V-belts)__V-ribbed__of_an_outside_circumference_exceeding_60_cm_but_not_exceeding_180_cm
3006,401032,Endless_transmission_belts_of_trapezoidal_cross-section_(V-belts)__other_than_V-ribbed__of_an_outside_circumference_exceeding_60_cm_but_not_exceeding_180_cm
3007,401033,Endless_transmission_belts_of_trapezoidal_cross-section_(V-belts)__V-ribbed__of_an_outside_circumference_exceeding_180_cm_but_not_exceeding_240_cm
3008,401034,Endless_transmission_belts_of_trapezoidal_cross-section_(V-belts)__other_than_V-ribbed__of_an_outside_circumference_exceeding_180_cm_but_not_exceeding_240_cm
3009,401035,Endless_synchronous_belts__of_an_outside_circumference_exceeding_60_cm_but_not_exceeding_150_cm
3010,401036,Endless_synchronous_belts__of_an_outside_circumference_exceeding_150_cm_but_not_exceeding_198_cm
3011,401039,Other
3012,401120,Of_a_kind_used_on_buses_or_lorries
3013,401130,Of_a_kind_used_on_aircraft
3014,401150,Of_a_kind_used_on_bicycles
3015,401211,Of_a_kind_used_on_motor_cars_(including_station_wagons_and_racing_cars)
3016,401212,Of_a_kind_used_on_buses_or_lorries
3017,401213,Of_a_kind_used_on_aircraft
3018,401219,Other
3019,401220,Used_pneumatic_tyres
3020,401310,Of_a_kind_used_on_motor_cars_(including_station_wagons_and_racing_cars)__buses_or_lorries
3021,401320,Of_a_kind_used_on_bicycles
3022,401390,Other
3023,401410,Sheath_contraceptives
3024,401490,Other
3025,401511,Surgical
3026,401519,Other
3027,401590,Other
3028,401610,Of_cellular_rubber
3029,401692,Erasers
3030,401693,Gaskets__washers_and_other_seals
3031,401694,Boat_or_dock_fenders__whether_or_not_inflatable
3032,401695,Other_inflatable_articles
3033,401700,Hard_rubber_(for_example__ebonite)_in_all_forms__including
3034,410210,With_wool_on
3035,410510,In_the_wet_state_(including_wet-blue)
3036,410621,In_the_wet_state_(including_wet-blue)
3037,410631,In_the_wet_state_(including_wet-blue)
3038,411410,Chamois_(including_combination_chamois)_leather
3039,411510,Composition_leather_with_a_basis_of_leather_or_leather_fibre__in_slabs__sheets_or_strip__whether_or_not_in_rolls
3040,411520,Parings_and_other_waste_of_leather_or_of_composition_leather__not_suitable_for_the_manufacture_of_leather_articles;_leather_dust__powder_and_flour
3041,420100,Saddlery_and_harness_for_any_animal_(including_traces__leads__knee_pads__muzzles__saddle_cloths__saddle_bags__dog_coats_and_the_like)__of_any_material.
3042,420219,Other
3043,420229,Other
3044,420239,Other
3045,420291,With_outer_surface_of_leather_or_of_composition_leather
3046,420292,With_outer_surface_of_plastic_sheeting_or_of_textile_materials
3047,420600,Articles_of_gut_(other_than_silk_-worm_gut)__of_goldbeater's_skin__of_bladders_or_of_tendons.
3048,430110,Of_mink__whole__with_or_without_head__tail_or_paws
3049,430130,Of_lamb__the_following_:_Astrakhan__Broadtail__Caracul__Persian_and_similar_lamb__Indian__Chinese__Mongolian_or_Tibetan_lamb__whole__with_or_without_head__tail_or_paws
3050,430160,Of_fox__whole__with_or_without_head__tail_or_paws
3051,430211,Of_mink
3052,430400,Artificial_fur_and_articles_thereof.
3053,440110,Fuel_wood__in_logs__in_billets__in_twigs__in_faggots_or_in_similar_forms
3054,440121,Coniferous
3055,440122,Non-coniferous
3056,440131,Wood_pellets
3057,440139,Other
3058,440210,Of_bamboo
3059,440341,Dark_Red_Meranti__Light_Red_Meranti_and_Meranti_Bakau
3060,440391,Of_oak_(Quercus_spp.)
3061,440392,Of_beech_(Fagus_spp.)
3062,440500,Wood_wool;_wood_flour.
3063,440610,Not_impregnated
3064,440690,Other
3065,440721,Mahogany_(Swietenia_spp.)
3066,440722,Virola__Imbuia_and_Balsa
3067,440727,Sapelli
3068,440728,Iroko
3069,440791,Of_oak_(Quercus_spp.)
3070,440792,Of_beech_(Fagus_spp.)
3071,440793,Of_maple_(Acer_spp.)
3072,440794,Of_cherry_(Prunus_spp.)
3073,440795,Of_ash_(Fraxinus_spp.)
3074,441192,Of_a_density_exceeding_0.8_g/cm3
3075,441193,Of_a_density_exceeding_0.5_g/cm3_but_not_exceeding_0.8_g/cm3
3076,441194,Of_a_density_not_exceeding_0.5_g/cm3
3077,441300,Densified_wood__in_blocks__plates__strips_or_profile_shapes.
3078,441400,Wooden_frames_for_paintings__photographs__mirrors_or_similar_objects.
3079,441510,Cases__boxes__crates__drums_and_similar_packings;_cable_-drums
3080,441520,Pallets__box_pallets_and_other_load_boards;_pallet_collars
3081,441600,Casks__barrels__vats__tubs_and_other_coopers'_products_and_parts_thereof__of_wood__including_staves.
3082,441810,Windows__French-windows_and_their_frames
3083,441820,Doors_and_their_frames_and_thresholds
3084,441840,Shuttering_for_concrete_constructional_work
3085,441850,Shingles_and_shakes
3086,441860,Posts_and_beams
3087,441871,For_mosaic_floors
3088,441872,Other__multilayer
3089,441879,Other
3090,442010,Statuettes_and_other_ornaments__of_wood
3091,442110,Clothes_hangers
3092,450110,Natural_cork__raw_or_simply_prepared
3093,450190,Other
3094,450200,Natural_cork__debacked_or_roughly_squared__or_in_rectangular_(including_square)_blocks__plates__sheets_or_strip_(including_sharp-edged_blanks_for_corks_or_stoppers).
3095,450310,Corks_and_stoppers
3096,450390,Other
3097,450410,Blocks__plates__sheets_and_strip;_tiles_of_any_shape;_solid_cylinders__including_discs
3098,450490,Other
3099,460121,Of_bamboo
3100,460122,Of_rattan
3101,460192,Of_bamboo
3102,460193,Of_rattan
3103,460212,Of_rattan
3104,470311,Coniferous
3105,470321,Coniferous
3106,470329,Non-coniferous
3107,470421,Coniferous
3108,470429,Non-coniferous
3109,470500,Wood_pulp_obtained_by_a_combination_of_mechanical_and_chemical_pulping_processes.
3110,470610,Cotton_linters_pulp
3111,470620,Pulps_of_fibres_derived_from_recovered_(waste_and_scrap)_paper_or_paperboard
3112,470630,Other__of_bamboo
3113,470691,Mechanical
3114,470692,Chemical
3115,470693,Obtained_by_a_combination_of_mechanical_and_chemical_processes
3116,470720,Other_paper_or_paperboard_made_mainly_of_bleached_chemical_pulp__not_coloured_in_the_mass
3117,470790,Other__including_unsorted_waste_and_scrap
3118,480210,Hand-made_paper_and_paperboard
3119,480220,Paper_and_paperboard_of_a_kind_used_as_a_base_for_photo-sensitive__heat-sensitive_or_electro-sensitive_paper_or_paperboard
3120,480240,Wallpaper_base
3121,480254,Weighing_less_than_40_g/m2
3122,480255,Weighing_40_g/m2_or_more_but_not_more_than_150_g/m2__in_rolls
3123,480256,Weighing_40_g/m2_or_more_but_not_more_than_150_g/m2__in_sheets_with_one_side_not_exceeding_435_mm_and_the_other_side_not_exceeding_297_mm_in_the_unfolded_state
3124,480257,Other__weighing_40_g/m2_or_more_but_not_more_than_150_g/m2
3125,480258,Weighing_more_than_150_g/m2
3126,480300,Toilet_or_facial_tissue_stock__towel_or_napkin_stock_and_similar_paper_of_a_kind_used_for_household_or_sanitary_purposes__cellulose_wadding_and_webs_of_cellulose_fibres__whether_or_not_creped__crinkled__embossed__perforated__surface_-coloured__surface-decorated_or_printed__in_rolls_or_sheets.
3127,480421,Unbleached
3128,480429,Other
3129,480431,Unbleached
3130,480439,Other
3131,480441,Unbleached
3132,480442,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process
3133,480449,Other
3134,480511,Semi-chemical_fluting_paper
3135,480519,Other
3136,480524,Weighing_150_g/m2_or_less
3137,480525,Weighing_more_than_150_g/m2
3138,480530,Sulphite_wrapping_paper
3139,480591,Weighing_150_g/m2_or_less
3140,480592,Weighing_more_than_150_g/m2_but_less_than_225_g/m2
3141,480593,Weighing_225_g/m2_or_more
3142,480610,Vegetable_parchment
3143,480620,Greaseproof_papers
3144,480630,Tracing_papers
3145,480640,Glassine_and_other_glazed_transparent_or_translucent_papers
3146,480700,Composite_paper_and_paperboard_(made_by_sticking_flat_layers_of_paper_or_paperboard_together_with_an_adhesive)__not_surface-coated_or_impregnated__whether_or_not_internally_reinforced__in_rolls_or_sheets.
3147,480810,Corrugated_paper_and_paperboard__whether_or_not_perforated
3148,480840,Kraft_paper__creped_or_crinkled__whether_or_not_embossed_or_perforated
3149,480890,Other
3150,480920,Self-copy_paper
3151,481013,In_rolls
3152,481014,In_sheets_with_one_side_not_exceeding_435_mm_and_the_other_side_not_exceeding_297_mm_in_the_unfolded_state
3153,481019,Other
3154,481022,Light-weight_coated_paper
3155,481031,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process__and_weighing_150_g/m2_or_less
3156,481032,Bleached_uniformly_throughout_the_mass_and_of_which_more_than_95_%_by_weight_of_the_total_fibre_content_consists_of_wood_fibres_obtained_by_a_chemical_process__and_weighing_more_than_150_g/m2
3157,481039,Other
3158,481092,Multi-ply
3159,481099,Other
3160,481110,Tarred__bituminised_or_asphalted_paper_and_paperboard
3161,481141,Self-adhesive
3162,481149,Other
3163,481200,Filter_blocks__slabs_and_plates__of_paper_pulp.
3164,481310,In_the_form_of_booklets_or_tubes
3165,481320,In_rolls_of_a_width_not_exceeding_5_cm
3166,481390,Other
3167,481420,Wallpaper_and_similar_wall_coverings__consisting_of_paper_coated_or_covered__on_the_face_side__with_a_grained__embossed__coloured__design-printed_or_otherwise_decorated_layer_of_plastics
3168,481490,Other
3169,481620,Self-copy_paper
3170,481690,Other
3171,481710,Envelopes
3172,481720,Letter_cards__plain_postcards_and_correspondence_cards
3173,481730,Boxes__pouches__wallets_and_writing_compendiums__of_paper_or_paperboard__containing_an_assortment_of_paper_stationery
3174,481810,Toilet_paper
3175,481830,Tablecloths_and_serviettes
3176,481850,Articles_of_apparel_and_clothing_accessories
3177,481890,Other
3178,481910,Cartons__boxes_and_cases__of_corrugated_paper_or_paperboard
3179,481920,Folding_cartons__boxes_and_cases__of_non-corrugated_paper_or_paperboard
3180,481930,Sacks_and_bags__having_a_base_of_a_width_of_40_cm_or_more
3181,481940,Other_sacks_and_bags__including_cones
3182,481950,Other_packing_containers__including_record_sleeves
3183,481960,Box_files__letter_trays__storage_boxes_and_similar_articles__of_a_kind_used_in_offices__shops_or_the_like
3184,482010,Registers__account_books__note_books__order_books__receipt_books__letter_pads__memorandum_pads__diaries_and_similar_articles
3185,482020,Exercise_books
3186,482030,Binders_(other_than_book_covers)__folders_and_file_covers
3187,482040,Manifold_business_forms_and_interleaved_carbon_sets
3188,482050,Albums_for_samples_or_for_collections
3189,482090,Other
3190,482110,Printed
3191,482190,Other
3192,482210,Of_a_kind_used_for_winding_textile_yarn
3193,482290,Other
3194,482320,Filter_paper_and_paperboard
3195,482340,Rolls__sheets_and_dials__printed_for_self-recording_apparatus
3196,482361,Of_bamboo
3197,482369,Other
3198,482370,Moulded_or_pressed_articles_of_paper_pulp
3199,490110,In_single_sheets__whether_or_not_folded
3200,490191,Dictionaries_and_encyclopaedias__and_serial_instalments_thereof
3201,490199,Other
3202,490210,Appearing_at_least_four_times_a_week
3203,490290,Other
3204,490300,Children's_picture__drawing_or_colouring_books.
3205,490400,Music__printed_or_in_manuscript__whether_or_not_bound_or_illustrated.
3206,490510,Globes
3207,490591,In_book_form
3208,490599,Other
3209,490600,Plans_and_drawings_for_architectural__engineering__industrial__commercial__topographical_or_similar_purposes__being_originals_drawn_by_hand;_hand-written_texts;_photographic_reproductions_on_sensitised_paper_and_carbon_copies_of_the_foregoing.
3210,490700,Unused_postage__revenue_or_similar_stamps_of_current_or_new_issue_in_the_country_in_which_they_have__or_will_have__a_recognised_face_value;_stamp-impressed_paper;_banknotes;_cheque_forms;_stock__share_or_bond_certificates_and_similar_documents_of_title.
3211,490810,Transfers_(decalcomanias)__vitrifiable
3212,490890,Other
3213,490900,Printed_or_illustrated_postcards;_printed_cards_bearing_
3214,491110,Trade_advertising_material__commercial_catalogues_and_the_like
3215,491199,Other
3216,500400,Silk_yarn_(other_than_yarn_spun_from_silk_waste)_not_put_up_for_retail_sale.
3217,510111,Shorn_wool
3218,510119,Other
3219,510121,Shorn_wool
3220,510129,Other
3221,510130,Carbonised
3222,510211,Of_Kashmir_(cashmere)_goats
3223,510219,Other
3224,510220,Coarse_animal_hair
3225,510320,Other_waste_of_wool_or_of_fine_animal_hair
3226,510400,Garnetted_stock_of_wool_or_of_fine_or_coarse_animal_hair
